time,cpu_usage,ram_usage
1636902732,1.05939,845570048.0
1636902779,0.935885,869212160.0
1636902827,1.136253,890052608.0
1636902878,1.070031,913416192.0
1636902932,1.013809,936849408.0
1636902988,0.976595,959467520.0
1636903045,1.250532,984915968.0
1636903107,0.81965,1009164288.0
1636903170,0.94761,1036451840.0
1636903236,1.173582,1062682624.0
1636903306,1.258853,1090781184.0
1636903379,1.152935,1118388224.0
1636903687,1.239241,1215877120.0
1636903773,0.979005,1245659136.0
1636904574,0.011188,1478082560.0
1636904585,0.011188,1542635520.0
1636904595,0.094592,1586663424.0
1636904606,0.053341,1619947520.0
1636904617,0.009551,1708580864.0
1636904628,0.009551,1758756864.0
1636904639,0.2626,1806630912.0
1636904651,0.2626,1806630912.0
1636904850,0.058044,476999680.0
1636904861,0.078771,544899072.0
1636904872,0.080015,589017088.0
1636904882,0.019965,622321664.0
1636904893,0.075438,711081984.0
1636904904,0.075438,761393152.0
1636904915,0.298696,806764544.0
1636904927,0.351853,822722560.0
1636904938,0.259554,822722560.0
1636904950,0.250079,426811392.0
1636904962,0.250079,436297728.0
1636904973,0.379278,442892288.0
1636904985,0.379278,448352256.0
1636905002,0.493886,454832128.0
1636905014,0.448603,462409728.0
1636905027,0.448603,470577152.0
1636905045,0.692307,478871552.0
1636905058,0.85657,547635200.0
1636905071,0.564984,556032000.0
1636905088,0.592576,565792768.0
1636905110,0.503078,574763008.0
1636905410,0.073334,654192640.0
1636905421,0.084844,718815232.0
1636905431,0.009944,718819328.0
1636905442,0.009659,217894912.0
1636905453,0.009659,306634752.0
1636905464,0.102964,356806656.0
1636905475,0.290284,404762624.0
1636905487,0.341007,416645120.0
1636905498,0.339557,420093952.0
1636905510,0.427461,432611328.0
1636905522,0.427461,436654080.0
1636905533,0.323117,442146816.0
1636905545,0.338636,447918080.0
1636905559,0.538363,453959680.0
1636905571,0.521406,462913536.0
1636905584,0.499914,469778432.0
1636905602,0.522443,480743424.0
1636905615,0.489477,546152448.0
1636905628,0.527968,557277184.0
1636905645,0.735531,563904512.0
1636905668,0.680404,577167360.0
1636905690,0.756451,586817536.0
1636905709,0.547771,598487040.0
1636905733,0.885766,609538048.0
1636905754,0.72839,623517696.0
1636906051,0.047395,697901056.0
1636906062,0.007532,701308928.0
1636906072,0.015447,184578048.0
1636906083,0.015447,218054656.0
1636906094,0.063883,306708480.0
1636906105,0.063883,356864000.0
1636906116,0.194353,402685952.0
1636906127,0.23779,410271744.0
1636906327,0.0095,485777408.0
1636906337,0.0095,550621184.0
1636906348,0.018696,594468864.0
1636906359,0.018696,627785728.0
1636906369,0.047793,716701696.0
1636906380,0.047793,766857216.0
1636906392,0.324625,816148480.0
1636906404,0.236798,816148480.0
1636906605,0.039652,481632256.0
1636906615,0.072489,547430400.0
1636906626,0.072489,590458880.0
1636906636,0.009632,623869952.0
1636906647,0.011385,712572928.0
1636906658,0.079162,762748928.0
1636906670,0.2344,807440384.0
1636906681,0.328815,820121600.0
1636906692,0.330957,826667008.0
1636906704,0.349363,426270720.0
1636906716,0.349363,436789248.0
1636906728,0.329023,442667008.0
1636906740,0.290109,447635456.0
1636906754,0.630497,454770688.0
1636906957,0.013056,532574208.0
1636906968,0.013056,597045248.0
1636906978,0.020557,640843776.0
1636906989,0.073229,674136064.0
1636907000,0.073229,763236352.0
1636907011,0.053498,813105152.0
1636907308,0.003793,432627712.0
1636907319,0.019516,432627712.0
1636907330,0.061274,184668160.0
1636907340,0.061274,218062848.0
1636907351,0.217615,268148736.0
1636907364,0.009341,265953280.0
1636907382,0.241612,268435456.0
1636907401,0.255317,268435456.0
1636907600,0.051421,344326144.0
1636907611,0.089751,408674304.0
1636907622,0.008019,452841472.0
1636907632,0.008019,486293504.0
1636907643,0.046877,574849024.0
1636907654,0.046877,624857088.0
1636907666,0.30638,669007872.0
1636907677,0.30638,680382464.0
1636907882,0.009307,487907328.0
1636907892,0.05286,552706048.0
1636907903,0.05286,596721664.0
1636907913,0.009431,629846016.0
1636907925,0.010254,702791680.0
1636907936,0.114597,796139520.0
1636907947,0.260257,819691520.0
1636907960,0.234123,819691520.0
1636908169,0.011019,480243712.0
1636908180,0.064627,545021952.0
1636908190,0.064627,579624960.0
1636908201,0.054055,613072896.0
1636908212,0.077745,686133248.0
1636908223,0.106727,792604672.0
1636908234,0.238029,819863552.0
1636908246,0.238029,819863552.0
1636908454,0.070501,488456192.0
1636908465,0.079767,553050112.0
1636908475,0.079767,597045248.0
1636908486,0.07899,597045248.0
1636908498,0.053252,703369216.0
1636908509,0.0,753602560.0
1636908520,0.236401,815104000.0
1636908532,0.253743,825114624.0
1636908739,0.006431,485273600.0
1636908749,0.080587,550121472.0
1636908760,0.080587,584593408.0
1636908770,0.053684,618131456.0
1636908782,0.082473,692572160.0
1636908793,0.110114,798375936.0
1636908805,0.240157,821305344.0
1636908816,0.283752,826064896.0
1636909025,0.037951,486223872.0
1636909035,0.060079,551063552.0
1636909046,0.062333,585617408.0
1636909056,0.051084,650346496.0
1636909067,0.051084,692051968.0
1636909078,0.084677,797888512.0
1636909089,0.240783,819384320.0
1636909101,0.373728,830263296.0
1636909112,0.264368,831016960.0
1636909126,0.347561,425525248.0
1636909138,0.385483,432545792.0
1636909150,0.385483,437866496.0
1636909162,0.33462,445472768.0
1636909174,0.33462,452272128.0
1636909190,0.640748,458665984.0
1636909202,0.520989,508858368.0
1636909215,0.520989,517013504.0
1636909233,0.604878,524673024.0
1636909255,0.541315,535818240.0
1636909475,0.04154,610226176.0
1636909486,0.070849,675151872.0
1636909496,0.070849,709738496.0
1636909507,0.06868,774647808.0
1636909518,0.033573,816144384.0
1636909529,0.063158,922312704.0
1636909540,0.304456,938471424.0
1636909552,0.304456,949686272.0
1636909754,0.009629,488161280.0
1636909765,0.057858,552894464.0
1636909775,0.066667,596750336.0
1636909786,0.079827,632279040.0
1636909797,0.012724,718913536.0
1636909808,0.074314,769105920.0
1636909819,0.243446,817545216.0
1636909831,0.296425,828207104.0
1636909843,0.386226,833413120.0
1636909854,0.24699,421523456.0
1636910063,0.047916,494530560.0
1636910074,0.070768,559345664.0
1636910084,0.070768,593960960.0
1636910095,0.0,627404800.0
1636910106,0.084553,700547072.0
1636910117,0.091099,806907904.0
1636910128,0.24895,833245184.0
1636910140,0.322426,838565888.0
1636910151,0.329018,838565888.0
1636910163,0.270739,433135616.0
1636910174,0.270739,437161984.0
1636910187,0.422153,443088896.0
1636910199,0.396385,450142208.0
1636910212,0.423459,457195520.0
1636910229,0.569027,463425536.0
1636910242,0.597947,472600576.0
1636910255,0.397026,480837632.0
1636910274,0.371109,535322624.0
1636910294,0.517951,538566656.0
1636910505,0.028508,611049472.0
1636910515,0.047975,675971072.0
1636910526,0.064973,710561792.0
1636910536,0.062866,775286784.0
1636910547,0.062866,817025024.0
1636910558,0.085421,922828800.0
1636910570,0.23867,944803840.0
1636910581,0.4142,953606144.0
1636910592,0.4142,953606144.0
1636910604,0.269266,427524096.0
1636910616,0.346761,431259648.0
1636910629,0.349853,437669888.0
1636910642,0.465614,444870656.0
1636910654,0.352953,452898816.0
1636910671,0.580149,459579392.0
1636910684,0.473369,468348928.0
1636910698,0.473369,468893696.0
1636910905,0.068442,544243712.0
1636910916,0.072407,607473664.0
1636910926,0.0,641638400.0
1636910937,0.054375,697917440.0
1636910948,0.054375,747880448.0
1636910959,0.079074,798154752.0
1636910970,0.307638,874254336.0
1636910982,0.307638,879427584.0
1636911188,0.013308,486453248.0
1636911199,0.06813,551145472.0
1636911209,0.058311,595341312.0
1636911220,0.083143,628690944.0
1636911231,0.122256,717393920.0
1636911242,0.0,767746048.0
1636911253,0.248533,815718400.0
1636911265,0.248533,825380864.0
1636911277,0.358205,825380864.0
1636911288,0.375525,427155456.0
1636911300,0.375525,437866496.0
1636911312,0.597027,443498496.0
1636911324,0.261788,449069056.0
1636911337,0.487834,455335936.0
1636911350,0.453931,463433728.0
1636911362,0.517185,470884352.0
1636911381,0.693527,479997952.0
1636911402,0.541331,546615296.0
1636911422,0.526018,557375488.0
1636911445,0.566185,565055488.0
1636911466,0.605406,577576960.0
1636911486,0.622907,587345920.0
1636911509,0.666074,599093248.0
1636911531,0.8117,609751040.0
1636911552,0.850424,624099328.0
1636911575,0.810025,634515456.0
1636911597,0.889432,649793536.0
1636911619,0.874854,662802432.0
1636911644,1.02748,677617664.0
1636911670,0.948262,692391936.0
1636911698,1.226756,708419584.0
1636911728,0.947705,725745664.0
1636911758,1.056238,742563840.0
1636911792,0.802093,759545856.0
1636911827,0.805259,779202560.0
1636911865,1.173274,797745152.0
1636911905,1.096678,816037888.0
1636911946,0.90898,836657152.0
1636911991,0.776211,856629248.0
1636912037,1.102854,881369088.0
1636912086,1.375926,901750784.0
1636912137,0.797393,924356608.0
1636912191,1.007106,948109312.0
1636912247,0.967487,971706368.0
1636912306,1.104949,997203968.0
1636912368,1.023612,1022287872.0
1636912432,1.004754,1048825856.0
1636912636,1.002552,1109893120.0
1636912936,1.023636,1205252096.0
1636913960,0.088001,1417519104.0
1636913971,0.071805,1482518528.0
1636913981,0.109018,1517019136.0
1636913992,0.071886,1582067712.0
1636914003,0.065865,1623560192.0
1636914014,0.129146,1727963136.0
1636914025,0.248576,1747333120.0
1636914036,0.415429,1760841728.0
1636914048,0.390452,1765400576.0
1636914061,0.350842,1771257856.0
1636914073,0.429372,1771679744.0
1636914085,0.383089,431284224.0
1636914288,0.003922,506941440.0
1636914299,0.003922,571641856.0
1636914309,0.04293,615534592.0
1636914320,0.085412,649031680.0
1636914331,0.145656,737845248.0
1636914342,0.0088,788058112.0
1636914353,0.24594,839471104.0
1636914365,0.24594,848588800.0
1636914376,0.287591,848588800.0
1636914388,0.397459,432418816.0
1636914399,0.373015,436232192.0
1636914411,0.513868,442732544.0
1636914423,0.295105,447975424.0
1636914439,0.536083,453214208.0
1636914645,0.037926,545198080.0
1636914655,0.051366,609939456.0
1636914666,0.051366,653885440.0
1636914676,0.096729,687235072.0
1636914687,0.182059,775622656.0
1636914698,0.010171,825774080.0
1636914710,0.246388,875687936.0
1636914721,0.28391,880971776.0
1636914923,0.006442,487833600.0
1636915170,0.005219,294305792.0
1636915180,0.077052,358703104.0
1636915191,0.131453,402784256.0
1636915202,0.008062,436117504.0
1636915214,0.007593,509079552.0
1636915226,0.021763,559075328.0
1636915238,0.236865,625762304.0
1636915249,0.333874,634417152.0
1636915261,0.333874,634417152.0
1636915465,0.0,492175360.0
1636915475,0.066947,556883968.0
1636915486,0.066947,598863872.0
1636915497,0.007667,632184832.0
1636915508,0.008147,705294336.0
1636915520,0.118696,780115968.0
1636915531,0.328357,812834816.0
1636915543,0.362493,831868928.0
1636915554,0.362493,831868928.0
1636915566,0.468147,425254912.0
1636915579,0.256457,431554560.0
1636915591,0.373248,437485568.0
1636915605,0.447534,443928576.0
1636915618,0.505227,450633728.0
1636915831,0.049243,527958016.0
1636915841,0.07683,592310272.0
1636915852,0.045189,636264448.0
1636915863,0.019636,669597696.0
1636915874,0.08244,758345728.0
1636915885,0.092648,808501248.0
1636915898,0.368156,858079232.0
1636915909,0.26379,867680256.0
1636915921,0.351707,872271872.0
1636915933,0.354765,872747008.0
1636915946,0.544783,448266240.0
1636916149,0.046767,523939840.0
1636916159,0.046767,588660736.0
1636916170,0.015305,632696832.0
1636916181,0.140768,666157056.0
1636916193,0.014641,754868224.0
1636916205,0.014641,805101568.0
1636916216,0.322899,857362432.0
1636916228,0.397163,865185792.0
1636916240,0.309417,865185792.0
1636916252,0.475336,426233856.0
1636916265,0.248464,432816128.0
1636916279,0.555064,438165504.0
1636916292,0.465472,445206528.0
1636916305,0.344074,451284992.0
1636916322,0.505007,458424320.0
1636916335,0.50749,467017728.0
1636916349,0.555543,476733440.0
1636916366,0.77753,545140736.0
1636916386,0.661276,557596672.0
1636916409,0.658055,566206464.0
1636916429,0.62584,577454080.0
1636916451,0.537087,587399168.0
1636916472,0.84671,599343104.0
1636916496,0.847361,609804288.0
1636916520,0.952729,624046080.0
1636916543,0.823909,634535936.0
1636916567,0.82609,649576448.0
1636916592,0.755516,663121920.0
1636916621,0.946516,678539264.0
1636916674,0.846449,696287232.0
1636916711,0.992664,710963200.0
1636916775,0.928712,731811840.0
1636916843,0.938962,751034368.0
1636916916,0.864242,772104192.0
1636916987,0.874727,794660864.0
1636917030,0.910113,813899776.0
1636917113,0.820109,835760128.0
1636917201,0.957084,859828224.0
1636917297,0.930388,885420032.0
1636917394,0.955005,910921728.0
1636917497,0.809234,938737664.0
1636917606,1.00022,965873664.0
1636917785,0.981466,1019138048.0
1636917980,0.975611,1075253248.0
1636918187,0.947091,1133916160.0
1636918496,0.973085,1226899456.0
1636919611,0.009882,1532719104.0
1636919622,0.015078,1607061504.0
1636919633,0.015078,1632210944.0
1636919644,0.1058,1697087488.0
1636919655,0.1058,1738649600.0
1636919667,0.008365,1835827200.0
1636919679,0.237317,1860313088.0
1636919690,0.273488,1875820544.0
1636919702,0.28784,1875820544.0
1636919905,0.083579,492892160.0
1636919915,0.088156,557588480.0
1636919926,0.056295,601493504.0
1636919937,0.007987,634818560.0
1636919948,0.008022,723660800.0
1636919960,0.023258,773754880.0
1636919972,0.241306,823148544.0
1636919983,0.234282,823148544.0
1636920184,0.011713,482209792.0
1636920195,0.058953,546779136.0
1636920205,0.087986,590569472.0
1636920216,0.087986,624009216.0
1636920228,0.01176,712699904.0
1636920240,0.12614,762720256.0
1636920251,0.2226,804450304.0
1636920263,0.352265,821063680.0
1636920275,0.313469,823189504.0
1636920286,0.460842,432074752.0
1636920298,0.460842,436744192.0
1636920313,0.565547,442642432.0
1636920326,0.488929,449712128.0
1636920535,0.005323,475844608.0
1636920546,0.046539,525246464.0
1636920556,0.0767,634068992.0
1636920567,0.059376,667308032.0
1636920578,0.059376,740397056.0
1636920590,0.127488,790556672.0
1636920601,0.236315,860229632.0
1636920613,0.359709,866689024.0
1636920625,0.315508,870019072.0
1636920637,0.496056,870019072.0
1636920649,0.260473,433229824.0
1636920662,0.476494,438767616.0
1636920674,0.399057,446705664.0
1636920687,0.41078,453251072.0
1636920705,0.531433,459948032.0
1636920719,0.655989,468602880.0
1636920733,0.484526,478486528.0
1636920749,0.643626,550133760.0
1636920769,0.50211,560869376.0
1636920792,0.522375,570580992.0
1636920812,0.829742,580833280.0
1636920836,0.601187,590348288.0
1636920856,0.631115,602161152.0
1636920878,0.834888,612155392.0
1636920903,0.800122,626008064.0
1636921122,0.01245,707792896.0
1636921132,0.01245,772321280.0
1636921143,0.010106,816263168.0
1636921154,0.07326,849616896.0
1636921166,0.128416,922595328.0
1636921177,0.053372,1015488512.0
1636921190,0.239952,1034477568.0
1636921201,0.404188,1046990848.0
1636921213,0.254621,1051201536.0
1636921225,0.312117,1051201536.0
1636921236,0.378561,433074176.0
1636921250,0.329569,437645312.0
1636921263,0.540105,444997632.0
1636921276,0.374638,451350528.0
1636921292,0.461118,458178560.0
1636921305,0.507235,467038208.0
1636921515,0.056266,542887936.0
1636921526,0.100682,607559680.0
1636921536,0.100682,651862016.0
1636921547,0.094056,685101056.0
1636921558,0.010593,773820416.0
1636921570,0.008038,824012800.0
1636921581,0.27208,867086336.0
1636921593,0.340197,883474432.0
1636921605,0.340197,888369152.0
1636921617,0.519321,888369152.0
1636921629,0.268351,432795648.0
1636921644,0.651605,437669888.0
1636921657,0.458447,445403136.0
1636921669,0.357567,451334144.0
1636921686,0.530684,459468800.0
1636921700,0.704868,467349504.0
1636921714,0.49267,476774400.0
1636921731,0.618715,531927040.0
1636921751,0.497674,545906688.0
1636921773,0.597721,555773952.0
1636921988,0.013319,633106432.0
1636921998,0.013319,697671680.0
1636922009,0.055343,741863424.0
1636922019,0.071387,775168000.0
1636922030,0.101497,863793152.0
1636922042,0.101497,913825792.0
1636922054,0.245281,958582784.0
1636922066,0.340237,971390976.0
1636922078,0.329958,973414400.0
1636922282,0.07364,491753472.0
1636922292,0.07364,556470272.0
1636922303,0.048471,591097856.0
1636922314,0.048471,624537600.0
1636922326,0.104933,697184256.0
1636922337,0.074712,800755712.0
1636922349,0.250626,819924992.0
1636922361,0.310141,827826176.0
1636922566,0.052604,488026112.0
1636922576,0.009488,552423424.0
1636922587,0.001023,596373504.0
1636922598,0.001023,629702656.0
1636922609,0.073339,718487552.0
1636922621,0.167587,768786432.0
1636922633,0.237546,819572736.0
1636922644,0.250515,826929152.0
1636922656,0.321684,826929152.0
1636922668,0.389443,432541696.0
1636922680,0.389443,436465664.0
1636922695,0.514865,441737216.0
1636922709,0.480575,448761856.0
1636922722,0.480575,455790592.0
1636922739,0.460014,462483456.0
1636922751,0.576171,471183360.0
1636922765,0.576171,480104448.0
1636922783,0.40443,533270528.0
1636922803,0.53676,544452608.0
1636922825,0.519433,551391232.0
1636922846,0.631655,563384320.0
1636922867,0.695639,574881792.0
1636922889,0.744238,587489280.0
1636923116,0.03121,665690112.0
1636923126,0.0,665690112.0
1636923137,0.059045,764760064.0
1636923148,0.041363,829489152.0
1636923159,0.041363,871383040.0
1636923170,0.151748,975638528.0
1636923182,0.302431,1001496576.0
1636923194,0.281107,1008947200.0
1636923206,0.429896,1008947200.0
1636923218,0.323168,431448064.0
1636923231,0.374189,436207616.0
1636923245,0.374189,440303616.0
1636923260,0.639392,446959616.0
1636923472,0.009358,525438976.0
1636923482,0.009358,590090240.0
1636923493,0.027065,634195968.0
1636923504,0.027065,667529216.0
1636923515,0.058339,756232192.0
1636923527,0.058339,806551552.0
1636923539,0.246426,855592960.0
1636923551,0.309023,864743424.0
1636923563,0.323966,870641664.0
1636923575,0.361336,430428160.0
1636923587,0.412476,433602560.0
1636923602,0.436514,434270208.0
1636923815,0.062609,507162624.0
1636924120,0.047339,344403968.0
1636924131,0.091829,408887296.0
1636924143,0.091829,443437056.0
1636924153,0.046558,508370944.0
1636924165,0.046558,550035456.0
1636924178,0.061276,652726272.0
1636924191,0.294271,677740544.0
1636924205,0.449059,682704896.0
1636924219,0.435648,420818944.0
1636924233,0.35102,431894528.0
1636924247,0.471601,433754112.0
1636924461,0.006842,460021760.0
1636924471,0.113522,570916864.0
1636924483,0.113522,605585408.0
1636924495,0.068026,670142464.0
1636924507,0.063983,711938048.0
1636924521,0.021401,808837120.0
1636924535,0.267565,845766656.0
1636924549,0.432872,845766656.0
1636924564,0.441638,421281792.0
1636924581,0.438461,425771008.0
1636924595,0.451057,433291264.0
1636924609,0.381984,438595584.0
1636924624,0.400341,445157376.0
1636924642,0.504043,453238784.0
1636924662,0.49971,461541376.0
1636924681,0.498971,469745664.0
1636924702,0.487469,479477760.0
1636924727,0.500301,488955904.0
1636924754,0.486782,499351552.0
1636924779,0.489293,508063744.0
1636924809,0.502014,519000064.0
1636924846,0.496209,531812352.0
1636924880,0.497569,542490624.0
1636924931,0.50254,554729472.0
1636924975,0.501779,570085376.0
1636925042,0.501655,600772608.0
1636925103,0.499414,616361984.0
1636925172,0.501873,632655872.0
1636925246,0.50312,649564160.0
1636925328,0.502059,667742208.0
1636925412,0.502866,685522944.0
1636925504,0.501353,705843200.0
1636925600,0.502039,725630976.0
1636925696,0.491716,750587904.0
1636925804,0.500707,774328320.0
1636925912,0.49863,796000256.0
1636928525,0.061704,1460322304.0
1636928536,0.068929,1525112832.0
1636928548,0.0,1559642112.0
1636928560,0.035926,1624498176.0
1636928572,0.156538,1665814528.0
1636928585,0.12429,1771692032.0
1636928598,0.31561,1797885952.0
1636928611,0.287144,1803083776.0
1636928624,0.329822,1803083776.0
1636928637,0.338673,425365504.0
1636928653,0.386519,435548160.0
1636928952,0.008416,513286144.0
1636928962,0.008416,513286144.0
1636928974,0.007444,184934400.0
1636928986,0.050919,217931776.0
1636928998,0.203606,291123200.0
1636929012,0.183162,384446464.0
1636929025,0.25185,406806528.0
1636929040,0.44893,416174080.0
1636929055,0.495075,421363712.0
1636929070,0.411913,426164224.0
1636929084,0.399316,431058944.0
1636929103,0.488108,436142080.0
1636929123,0.503725,444006400.0
1636929141,0.498135,449486848.0
1636929356,0.04168,526237696.0
1636929366,0.075797,593965056.0
1636929378,0.076317,637992960.0
1636929390,0.020181,671363072.0
1636929402,0.0,671363072.0
1636929603,0.003209,293765120.0
1636929614,0.003209,358363136.0
1636929625,0.026973,402300928.0
1636929637,0.114811,435535872.0
1636929650,0.008975,524115968.0
1636929663,0.177004,602632192.0
1636929677,0.247857,629202944.0
1636929692,0.357568,634572800.0
1636929707,0.422114,421519360.0
1636929721,0.282007,425414656.0
1636929735,0.471031,436146176.0
1636929750,0.494052,442048512.0
1636929765,0.382716,448823296.0
1636929781,0.452863,455217152.0
1636929802,0.501259,463081472.0
1636929822,0.471514,471461888.0
1636929843,0.506372,511152128.0
1636929870,0.494191,535674880.0
1636929890,0.488133,545419264.0
1636929911,0.501515,553103360.0
1636929938,0.504002,564080640.0
1636929980,0.503545,574394368.0
1636930031,0.502023,587591680.0
1636930087,0.499964,599945216.0
1636930130,0.498205,616001536.0
1636930195,0.501718,629891072.0
1636930256,0.50133,646766592.0
1636930321,0.499011,662048768.0
1636930399,0.499022,679301120.0
1636930481,0.501251,696741888.0
1636930565,0.500664,714633216.0
1636930658,0.501088,734695424.0
1636930754,0.502495,754696192.0
1636930851,0.50233,775081984.0
1636930955,0.501402,798851072.0
1636931246,0.503135,863395840.0
1636931451,0.500914,911155200.0
1636931759,0.49593,980103168.0
1636933676,0.054434,1463296000.0
1636933687,0.0,1527799808.0
1636933699,0.0,1553006592.0
1636933710,0.0,1605259264.0
1636933721,0.110004,1646751744.0
1636933735,0.045794,1743564800.0
1636933748,0.262289,1803046912.0
1636933762,0.348652,1806979072.0
1636933776,0.316253,420941824.0
1636933790,0.373064,429539328.0
1636933804,0.467791,433872896.0
1636933818,0.394822,439164928.0
1636933837,0.491863,445124608.0
1636933858,0.501482,452771840.0
1636933881,0.491727,458260480.0
1636933901,0.470404,467623936.0
1636933926,0.495324,518164480.0
1636933943,0.495324,524619776.0
1636933968,0.495656,534626304.0
1636933995,0.495943,542167040.0
1636934019,0.494108,553111552.0
1636934063,0.499817,563720192.0
1636934106,0.501567,577773568.0
1636934160,0.507024,589471744.0
1636934214,0.501004,604340224.0
1636934271,0.501112,618881024.0
1636934336,0.502007,636043264.0
1636934406,0.504014,651935744.0
1636934480,0.499314,669794304.0
1636934563,0.502563,687714304.0
1636934650,0.501352,705572864.0
1636934743,0.50099,726196224.0
1636934840,0.50139,746164224.0
1636934938,0.503444,766263296.0
1636935043,0.501664,789680128.0
1636935342,0.502904,854069248.0
1636935545,0.501872,902389760.0
1636937753,0.007205,1455140864.0
1636937764,0.116048,1519992832.0
1636937775,0.116048,1563922432.0
1636937786,0.091879,1597308928.0
1636937798,0.142582,1670356992.0
1636937812,0.142582,1763622912.0
1636937826,0.273306,1786798080.0
1636937840,0.254338,1795379200.0
1636937855,0.455314,1795379200.0
1636937868,0.397181,431767552.0
1636937882,0.325259,436686848.0
1636937897,0.471837,442880000.0
1636937912,0.467026,449630208.0
1636937927,0.467026,455258112.0
1636937949,0.499156,461819904.0
1636937967,0.468977,470265856.0
1636937992,0.482968,517734400.0
1636938012,0.499597,525066240.0
1636938032,0.504546,534876160.0
1636938059,0.499838,542642176.0
1636938085,0.493749,553873408.0
1636938128,0.500658,565071872.0
1636938176,0.501633,578670592.0
1636938233,0.500768,589406208.0
1636938278,0.502118,606683136.0
1636938341,0.504582,620630016.0
1636938405,0.501181,636776448.0
1636938473,0.500748,652410880.0
1636938549,0.502017,669962240.0
1636938631,0.501917,686862336.0
1636938717,0.504375,704860160.0
1636938808,0.501243,725065728.0
1636938904,0.500727,745226240.0
1636939000,0.502889,765239296.0
1636939106,0.502502,788869120.0
1636939405,0.500899,853409792.0
1636939606,0.504302,902074368.0
1636940686,0.086244,1158819840.0
1636940697,0.086244,1226842112.0
1636940708,0.013466,1270767616.0
1636940721,0.060139,1304498176.0
1636940734,0.0,1377468416.0
1636940747,0.164237,1470771200.0
1636940761,0.253517,1494241280.0
1636940776,0.501402,1501712384.0
1636940790,0.453143,421109760.0
1636940804,0.422271,430600192.0
1636940818,0.377911,436871168.0
1636940834,0.487722,441147392.0
1636940849,0.48139,448499712.0
1636940866,0.481436,454672384.0
1636940884,0.498059,461664256.0
1636940903,0.470871,489541632.0
1636940926,0.499326,517324800.0
1636941144,0.066978,603328512.0
1636941154,0.066978,667914240.0
1636941165,0.049777,711942144.0
1636941177,0.091066,744923136.0
1636941190,0.142965,817238016.0
1636941203,0.193807,911753216.0
1636941217,0.297846,935837696.0
1636941232,0.319104,942440448.0
1636941247,0.389968,943173632.0
1636941261,0.322365,430833664.0
1636941275,0.322365,436793344.0
1636941291,0.495379,441679872.0
1636941306,0.46136,448729088.0
1636941322,0.421738,456040448.0
1636941341,0.489368,463007744.0
1636941358,0.446007,469745664.0
1636941384,0.484168,517472256.0
1636941403,0.461183,524009472.0
1636941425,0.499528,534446080.0
1636941451,0.498641,542461952.0
1636941478,0.492467,553123840.0
1636941520,0.502272,563965952.0
1636941570,0.50638,577048576.0
1636941626,0.501947,590991360.0
1636941670,0.49675,607694848.0
1636941733,0.500533,621383680.0
1636941798,0.502329,637566976.0
1636941866,0.501263,653123584.0
1636941941,0.502498,670846976.0
1636942023,0.50063,688738304.0
1636942108,0.500689,706174976.0
1636942199,0.503136,726495232.0
1636942295,0.501431,746283008.0
1636942395,0.503058,767156224.0
1636942499,0.501179,790675456.0
1636942797,0.501259,854192128.0
1636943000,0.503768,903245824.0
1636944220,0.027169,1192710144.0
1636944231,0.080411,1257476096.0
1636944242,0.020101,1292156928.0
1636944254,0.034283,1356750848.0
1636944267,0.073371,1398530048.0
1636944280,0.082838,1504079872.0
1636944293,0.320596,1529630720.0
1636944307,0.320596,1534423040.0
1636944327,0.500688,420921344.0
1636944343,0.433414,430919680.0
1636944356,0.409223,436781056.0
1636944370,0.425937,441024512.0
1636944387,0.376762,447594496.0
1636944410,0.493864,453050368.0
1636944432,0.491293,461991936.0
1636944449,0.485371,469975040.0
1636944476,0.497621,517812224.0
1636944492,0.491512,525676544.0
1636944517,0.497859,535625728.0
1636944543,0.4971,543014912.0
1636944569,0.492609,553783296.0
1636944807,0.0,633946112.0
1636944818,0.0,698732544.0
1636944829,0.007476,742625280.0
1636944841,0.119098,776044544.0
1636944854,0.0,848588800.0
1636944868,0.060909,942977024.0
1636944882,0.279948,966832128.0
1636944896,0.273777,972890112.0
1636944911,0.438366,973258752.0
1636945120,0.051726,496631808.0
1636945131,0.053305,561299456.0
1636945142,0.098762,605097984.0
1636945155,0.008513,638513152.0
1636945168,0.0,710844416.0
1636945182,0.094984,805654528.0
1636945196,0.278571,825507840.0
1636945210,0.45775,834809856.0
1636945224,0.445563,835743744.0
1636945238,0.364259,427175936.0
1636945253,0.355905,432590848.0
1636945268,0.440756,437481472.0
1636945282,0.43566,444534784.0
1636945297,0.43566,451416064.0
1636945318,0.50181,458637312.0
1636945336,0.461767,466354176.0
1636945360,0.499162,526794752.0
1636945382,0.488571,537231360.0
1636945402,0.494471,546512896.0
1636945428,0.50327,554348544.0
1636945456,0.499447,564764672.0
1636945496,0.496039,576143360.0
1636945541,0.500938,589078528.0
1636945578,0.499631,600002560.0
1636945627,0.498258,615874560.0
1636945687,0.500881,630996992.0
1636945746,0.500881,646082560.0
1636945816,0.502456,661291008.0
1636945892,0.503698,679739392.0
1636945974,0.502165,696565760.0
1636946060,0.502379,714252288.0
1636946151,0.501523,734507008.0
1636946246,0.50502,755224576.0
1636946347,0.502812,775405568.0
1636946451,0.506212,798826496.0
1636946561,0.502802,820936704.0
1636949189,0.0,1147203584.0
1636949199,0.006611,1211928576.0
1636949211,0.006611,1246568448.0
1636949222,0.079261,1311260672.0
1636949234,0.079261,1352986624.0
